r29d1 l177592
r63d1 l668396
r38d1 l812394
r50d2 l1287492
r49d2 l1236662
r10d1 l1572753
r54d1 l376819
r21d2 l1942028
r10d1 l1590152
r46d1 l1073290
r25d1 l91102
r19d2 l1475328
r63d1 l1303899
r25d1 l97465
r13d1 l1502496
r35d2 l929942
r18d2 l1439314
r14d2 l1887204
r69d1 l216582
r39d1 l758795
r63d1 l1306111
r22d1 l1958908
r63d1 l1306113
r28d1 l144786
r8d2 l1604774
r57d1 l455622
r69d2 l513517
r58d2 l299153
r46d1 l1081751
r28d2 l140559
r69d2 l505426
r26d1 l44639
r18d2 l1445512
r13d2 l1536258
r41d1 l1023607
r34d1 l872707
r59d2 l248529
r54d2 l394634
r11d2 l1807089
r54d2 l394637
r54d2 l354104
r66d1 l631721
r54d1 l374322
r47d1 l1135660
r21d1 l1914198
r55d1 l418453
r26d2 l17605
r39d2 l750963
r63d2 l1339508
r39d2 l747368
r11d1 l1853529
r21d2 l1366286
r34d1 l862765
r45d1 l1179762
r57d1 l463136
r59d2 l269599
r38d1 l818278
r5d2 l1615855
r67d2 l568978
r22d2 l1994666
r34d1 l866196
r63d2 l1314059
r55d2 l327431
r55d2 l404145
r50d2 l1230542
r22d2 l1990443
r21d2 l1928530
r29d2 l556615
r68d2 l661013
r39d1 l769352
r26d2 l58109
r58d2 l310357
r7d2 l1763452
r25d2 l73495
r8d2 l1694563
r7d1 l1758103
r67d2 l571472
r41d2 l1043266
r69d1 l216082
r35d2 l944936
r47d1 l1156286
r62d2 l692758
r45d2 l1190738
r55d1 l432372
r29d1 l6652
r39d1 l775829
r68d2 l544015
r63d2 l1327859
r63d2 l1337013
r57d1 l473036
r29d2 l1341967
r29d1 l187641
r42d2 l1054914
r39d2 l752797
r14d1 l1885878
r21d2 l1938101
r62d1 l732549
r14d2 l1891073
r58d1 l288031
r42d2 l964395
r42d2 l972470
r45d2 l1188848
r38d2 l824727
r21d1 l1904915
r19d2 l1467545
r19d2 l1467544
r34d1 l857107
r29d2 l559525
r34d1 l860484
r41d2 l1040693
r13d1 l1508590
r59d2 l274236
r69d2 l503485
r42d1 l986057
r5d1 l1637292
r22d2 l1953478
r45d2 l1195709
r39d1 l766576
r55d1 l425229
r66d2 l646646
r38d2 l782556
r45d1 l1182456
r63d2 l1315729
r13d2 l1496897
r58d2 l448878
r19d1 l1388229
r45d2 l1060541
r55d1 l412232
r35d1 l900877
r13d1 l1508624
r50d1 l1208375
r66d2 l651378
r58d2 l445753
r7d2 l1734521
r22d1 l1981077
r45d1 l1175536
r39d2 l741444
r68d2 l551814
r28d1 l150621
r14d2 l1891923
r35d1 l906125
r34d1 l874060
r42d2 l965918
r8d2 l1729734
r54d1 l365209
r21d2 l1374095
r57d1 l460019
r5d2 l1614165
r46d1 l1074894
r14d2 l1552837
r42d2 l1051993
r54d1 l384901
r21d2 l1943263
r25d1 l100851
r21d1 l1910605
r11d1 l1852467
r66d2 l651807
r45d1 l1185102
r8d2 l1697945
r18d1 l1406353
r4d1 l1674214
r42d1 l995071
r4d1 l1649097
r45d1 l1170018
r62d1 l727644
r35d1 l898503
r21d2 l1933352
r5d1 l1636653
r5d1 l1636652
r22d2 l1949279
r59d2 l254529
r25d2 l74071
r66d2 l599733
r8d1 l1718526
r4d1 l1660273
r8d2 l1600702
r10d1 l1589235
r66d2 l609908
r28d1 l171608
r47d2 l1118448
r55d2 l401095
r46d1 l1098989
r46d1 l1072005
r67d2 l576411
r67d2 l573420
r46d1 l1080618
r38d1 l804913
r26d1 l24088
r7d1 l1752935
r41d1 l1025862
r26d2 l50598
r49d1 l1252093
r29d2 l1349786
r22d2 l1989841
r29d2 l1360148
r7d1 l1758378
r39d1 l771249
r26d2 l15832
r22d2 l1998577
r66d1 l628950
r35d1 l911346
r45d1 l1178480
r63d1 l680818
r57d1 l483205
r14d1 l1876929
r18d2 l1439815
r22d1 l1980168
r4d1 l1667512
r4d1 l1646325
r14d1 l1877342
r68d2 l533446
r38d2 l786927
r58d1 l285477
r21d2 l1942810
r14d1 l1857833
r54d1 l391705
r54d2 l339564
r5d1 l1625559
r50d1 l1206911
r28d1 l169019
r59d2 l252313
r62d1 l729483
r49d1 l1250801
r54d2 l345543
r21d2 l1928707
r7d2 l1774007
r69d1 l213113
r66d2 l644125
r66d1 l624895
r39d1 l760239
r38d2 l784601
r67d2 l578516
r68d2 l662753
r26d2 l55418
r55d2 l318190
r45d2 l1111238
r68d2 l555954
r10d1 l1581984
r7d2 l1733432
r68d2 l543670
r29d2 l1352532
r54d2 l357109
r49d2 l1272002
r42d1 l986912
r22d1 l1964928
r26d2 l68127
r57d1 l457415
r67d2 l606719
r59d1 l243380
r54d2 l353847
r26d1 l39440
r26d2 l47677
r22d2 l1952140
r63d2 l1338938
r58d2 l306504
r69d2 l191073
r34d2 l891824
r62d2 l702165
r35d1 l916974
r18d1 l1423177
r5d1 l1626205
r54d2 l345360
r55d2 l319821
r47d1 l1149342
r18d2 l1434709
r50d1 l1219157
r50d2 l1226220
r8d2 l1729126
r14d2 l1887613
r38d2 l825629
r29d1 l180196
r7d1 l1738419
r7d2 l1735359
r22d2 l1947263
r10d1 l1595253
r39d2 l738628
r59d2 l269606
r19d1 l1390561
r59d2 l269601
r67d2 l571642
r69d1 l214839
r55d2 l407832
r38d1 l816123
r14d2 l1552806
r42d1 l979099
r54d2 l331729
r11d2 l1805647
r10d1 l1567576
r54d1 l374160
r45d2 l1163507
r59d1 l232227
r42d2 l945368
r29d1 l9174
r29d2 l1355717
r14d2 l1557583
r13d1 l1511133
r19d1 l1395572
r41d2 l1004389
r19d1 l1377755
r66d1 l632270
r19d1 l1396001
r41d1 l1022712
r11d1 l1848434
r39d1 l772201
r11d1 l1820616
r5d1 l1622201
r28d1 l161668
r34d2 l895674
r4d1 l1663985
r62d2 l704283
r11d2 l1789754
r22d1 l1977997
r21d2 l1371581
r19d1 l1387338
r63d1 l668624
r35d2 l934122
r10d1 l1579858
r28d1 l156191
r47d1 l1146419
r59d2 l262864
r49d1 l1249988
r42d2 l958187
r10d1 l1589432
r41d1 l1011788
r11d1 l1851788
r67d2 l658972
r10d1 l1575508
r45d2 l1063714
r28d1 l148867
r69d2 l514614
r58d2 l438305
r50d2 l1287474
r54d1 l361125
r62d1 l723559
r13d2 l1544320
r49d2 l1241859
r34d2 l846030
r46d1 l1103967
r63d1 l1303875
r4d1 l1669479
r26d1 l30188
r19d2 l1458479
r14d2 l1483940
r39d2 l751892
r49d1 l1252422
r39d2 l748893
r22d2 l1946818
r7d2 l1735482
r58d1 l282414
r25d2 l115191
r21d2 l1366672
r42d2 l952076
r62d1 l736325
r21d2 l1372807
r62d2 l707531
r19d2 l1457685
r22d1 l1975283
r21d2 l1375469
r59d2 l248890
r29d2 l1359447
r14d2 l1895710
r62d2 l683664
r67d2 l659553
r62d2 l696760
r28d2 l140881
r29d1 l2543
r39d1 l758440
r54d1 l359995
r55d2 l319686
r47d1 l1145995
r21d1 l1903848
r57d1 l460133
r58d1 l287110
r66d1 l628545
r29d2 l1347137
r34d2 l892951
r19d1 l1402904
r55d1 l410219
r34d2 l839448
r13d1 l1512566
r63d1 l1306798
r7d1 l1754093
r63d2 l1327291
r67d1 l587552
r22d1 l1975820
r39d1 l758829
r25d2 l120564
r28d2 l132335
r13d2 l1528499
r34d1 l856297
r18d1 l1414103
r7d1 l1754895
r7d1 l1750732
r39d1 l769373
r22d1 l1977463
r54d2 l343786
r50d2 l1229312
r45d2 l1068998
r14d1 l1872061
r19d2 l1453433
r46d1 l1096035
r13d1 l1501886
r29d2 l1349485
r68d2 l542265
r26d1 l28717
r11d2 l1808364
r54d1 l369596
r19d1 l1376960
r29d2 l557881
r50d1 l1211211
r34d1 l877065
r7d2 l1730577
r21d1 l1925644
r58d1 l284924
r19d1 l1377561
r47d2 l1115303
r38d1 l804347
r19d2 l1455553
r13d1 l1514242
r13d1 l1505690
r66d1 l620547
r5d2 l1683330
r7d2 l1771353
r62d2 l697387
r10d1 l1585578
r13d2 l1533068
r25d1 l107404
r10d1 l1566908
r7d2 l1776375
r11d1 l1817456
r19d1 l1401339
r25d2 l121840
r62d2 l706477
r42d2 l1056235
r59d1 l241554
r58d2 l450038
r18d2 l1437396
r10d1 l1578099
r25d1 l94328
r14d2 l1556664
r49d2 l1244471
r26d1 l33179
r14d2 l1556662
r69d1 l212336
r35d2 l935951
r54d2 l356066
r47d2 l1162027
r39d1 l760773
r34d2 l841909
r39d1 l760777
r39d1 l760775
r14d1 l1885509
r42d1 l982758
r19d1 l1378766
r38d1 l808693
r67d1 l581401
r22d1 l1976909
r11d2 l1808491
r8d1 l1724560
r66d1 l631281
r34d1 l871034
r59d1 l233076
r58d2 l450449
r68d2 l551877
r25d1 l92790
r29d1 l7780
r59d1 l227482
r59d2 l267719
r38d1 l820113
r59d2 l267717
r18d2 l1450382
r39d1 l761799
r25d1 l83819
r11d1 l1839748
r39d2 l831327
r55d1 l428682
r13d1 l1520826
r18d1 l1423201
r8d1 l1724161
r8d1 l1712310
r7d2 l1762922
r25d1 l99494
r49d1 l1261179
r34d2 l840506
r49d1 l1261170
r35d2 l932702
r18d2 l1445772
r39d2 l755513
r69d1 l204405
r5d1 l1631022
r21d2 l1372474
r47d2 l1117683
r49d2 l1242161
r8d1 l1707584
r58d1 l294353
r38d1 l803961
r63d1 l675234
r21d1 l1906784
r22d1 l1960453
r11d2 l1815139
r7d1 l1742713
r19d1 l1379144
r10d1 l1595622
r55d2 l315595
r67d1 l582222
r41d1 l1023457
r13d1 l1511160
r22d2 l1989105
r29d2 l1353002
r69d2 l192373
r26d1 l23588
r10d1 l1572147
r66d1 l628681
r22d1 l1966181
r67d1 l585893
r28d2 l141588
r26d1 l41043
r63d1 l1301822
r42d2 l955285
r14d2 l1895663
r68d2 l538104
r67d1 l584943
r7d2 l1769912
r7d1 l1745092
r47d1 l1150656
r45d1 l1171746
r66d1 l625650
r22d2 l1951330
r59d2 l260521
r42d1 l980284
r13d1 l1511878
r41d1 l1006829
r4d1 l1650087
r22d2 l802
r54d2 l345789
r5d2 l1691000
r7d2 l1763264
r57d1 l490775
r54d1 l391729
r49d2 l1238006
r10d1 l1591012
r42d2 l973001
r35d2 l831913
r38d2 l823038
r8d1 l1723839
r59d2 l275856
r50d1 l1206937
r35d2 l934414
r22d1 l1967102
r19d2 l1456125
r66d1 l614069
r46d1 l1087157
r46d1 l1078874
r11d2 l1812247
r7d1 l1754401
r69d1 l216328
r45d2 l1111217
r46d1 l1088139
r8d2 l1601184
r28d2 l138978
r49d2 l1266257
r25d1 l87946
r26d2 l18056
r58d2 l452152
r46d1 l1078907
r8d2 l1604001
r34d2 l893434
r21d1 l1904266
r13d1 l1506345
r62d1 l734073
r34d1 l878923
r8d1 l1703617
r18d1 l1405018
r18d2 l1436540
r10d1 l1567999
r50d1 l1205484
r67d2 l659059
r21d1 l1903301
r14d1 l1884599
r67d1 l593011
r34d2 l888805
r11d1 l1844465
r21d2 l1362331
r66d2 l657395
r69d1 l218673
r45d1 l1183604
r66d1 l635915
r54d2 l344816
r11d1 l1843857
r14d1 l1873993
r21d1 l1923517
r55d2 l324553
r14d2 l1894279
r19d1 l1384100
r55d1 l419177
r67d2 l577405
r50d2 l1290914
r35d1 l907593
r19d1 l1385857
r38d1 l810466
r5d2 l1682101
r49d2 l1247111
r7d1 l1747334
r28d1 l160065
r26d2 l59402
r63d1 l675759
r28d1 l166088
r39d2 l829762
r14d1 l1869720
r35d1 l901534
r63d2 l1311415
r62d2 l693299
r22d1 l1968114
r50d2 l1282588
r54d2 l397182
r63d1 l681004
r69d2 l519650
r62d2 l690922
r49d1 l1259029
r34d2 l838236
r19d1 l1379377
r69d2 l517580
r38d1 l811157
r21d1 l1913707
r19d1 l1399625
r25d1 l107365
r42d2 l973642
r47d2 l1124927
r63d2 l1330140
r14d2 l1490754
r62d2 l706644
r42d2 l950390
r42d1 l975423
r58d2 l438099
r10d1 l1565591
r10d1 l1580907
r50d2 l1286123
r14d2 l1492531
r42d2 l1055667
r54d1 l377107
r34d2 l887562
r38d1 l796793
r45d1 l1181125
r19d2 l1471460
r34d2 l883601
r13d1 l1521347
r69d2 l499585
r69d2 l499586
r59d2 l251111
r38d1 l809622
r26d1 l34375
r5d2 l1684714
r63d2 l1315918
r21d1 l1927063
r59d2 l255354
r11d1 l1852054
r34d1 l868784
r26d1 l25874
r63d1 l671095
r66d2 l648930
r22d2 l1997935
r66d2 l643774
r26d2 l20135
r63d1 l1303852
r45d1 l1181381
r54d2 l331753
r62d2 l705068
r19d1 l1398870
r5d1 l1623818
r47d1 l1135590
r57d1 l478067
r10d1 l1585685
r26d1 l35399
r62d2 l702048
r14d2 l1892707
r68d2 l534810
r62d2 l696744
r5d2 l1617845
r38d1 l805504
r18d2 l1445888
r13d1 l1506337
r10d1 l1600085
r50d2 l1228317
r47d2 l1133827
r63d2 l1318806
r47d1 l1139798
r47d1 l1135625
r34d1 l858159
r29d1 l2568
r39d2 l750925
r42d2 l965130
r42d2 l1053626
r69d1 l197516
r10d1 l1591245
r67d1 l598016
r62d1 l727055
r47d2 l1127319
r45d2 l1194364
r45d2 l1190317
r25d1 l86391
r50d2 l1288842
r50d2 l1290184
r4d1 l1660535
r22d2 l1989145
r66d1 l616900
r10d1 l1600115
r11d2 l1800940
r26d1 l39125
r67d2 l568937
r10d1 l1581347
r8d1 l1720705
r54d1 l373739
r28d2 l132311
r57d1 l456318
r26d1 l29482
r63d1 l676045
r69d2 l512607
r50d1 l1205365
r66d1 l613222
r19d2 l1464241
r69d2 l515379
r7d1 l1754214
r41d1 l1007279
r22d2 l1989361
r21d1 l1912887
r41d1 l1007275
r58d2 l299880
r59d1 l242289
r19d2 l1474847
r18d1 l1412882
r26d1 l39691
r19d1 l1393502
r26d1 l41258
r41d2 l1046301
r19d1 l1393506
r5d1 l1642216
r28d1 l152628
r4d1 l1657289
r54d1 l362281
r29d2 l557639
r35d1 l915819
r34d2 l884839
r67d1 l584172
r39d2 l745904
r35d2 l835979
r63d1 l681258
r68d2 l556583
r13d2 l1499544
r5d2 l1612562
r58d2 l300652
r45d2 l1065982
r66d1 l635762
r49d1 l1251747
r11d1 l1845109
r14d2 l1482075
r67d2 l575824
r7d2 l1732868
r26d2 l67989
r59d1 l225987
r26d2 l64739
r26d1 l34968
r11d1 l1841643
r49d2 l1237721
r25d1 l102413
r54d1 l364199
r54d1 l366900
r68d2 l660892
r29d2 l560751
r47d1 l1148865
r21d1 l1922839
r19d2 l1473399
r39d1 l780992
r28d2 l138560
r45d2 l1062140
r66d2 l651622
r42d2 l948536
r42d2 l948537
r8d1 l1703263
r7d1 l1760855
r38d1 l799305
r69d2 l511658
r49d1 l1262224
r59d2 l249082
r14d1 l1860203
r19d1 l1390687
r19d2 l1455824
r69d1 l211654
r38d2 l782847
r57d1 l484323
r38d2 l785833
r66d2 l648037
r38d1 l819158
r26d2 l47312
r34d2 l844032
r13d1 l1510459
r19d1 l1380627
r54d1 l393187
r34d2 l891141
r66d1 l636584
r19d1 l1376638
r29d1 l185683
r19d1 l1394231
r62d1 l718757
r22d2 l1955908
r39d2 l743888
r58d1 l282840
r14d2 l1487424
r29d1 l174316
r8d2 l1694767
r14d2 l1553049
r10d1 l1568321
r49d1 l1248659
r54d2 l396139
r8d2 l1699734
r69d1 l210653
r26d1 l35809
r55d1 l433005
r35d1 l902884
r41d1 l1008085
r25d1 l102670
r67d1 l594821
r42d2 l966971
r54d2 l330256
r63d2 l1315762
r54d2 l336367
r50d1 l1222778
r39d1 l758879
r26d2 l70226
r34d2 l841787
r34d2 l849208
r5d2 l1691824
r47d2 l1162325
r25d2 l123022
r45d2 l1063171
r39d2 l737754
r54d2 l330785
r45d2 l1061943
r55d2 l320715
r38d2 l786036
r63d2 l1311606
r69d2 l500757
r28d2 l138664
r63d2 l1313913
r29d2 l1353396
r49d1 l1255676
r45d2 l1164090
r59d2 l256587
r49d2 l1242185
r38d1 l797562
r63d1 l1295665
r21d1 l1896340
r7d1 l1744928
r41d1 l1022034
r66d2 l653802
r14d1 l1886385
r35d1 l897777
r49d2 l1244362
r21d1 l1914258
r39d2 l745332
r42d2 l973452
r47d2 l1113188
r38d1 l802509
r68d2 l662930
r25d2 l108349
r62d2 l684373
r21d1 l1898618
r50d1 l1224513
r63d1 l668470
r11d1 l1824138
r39d2 l749487
r29d1 l11803
r49d2 l1277164
r18d1 l1424419
r29d2 l1348292
r49d2 l1238646
r35d2 l929534
r11d2 l1795171
r59d2 l277370
r22d1 l1968979
r38d1 l812543
r68d2 l538163
r13d2 l1526919
r19d1 l1386345
r11d1 l1838013
r11d1 l1850350
r54d2 l333526
r25d2 l74037
r26d1 l29428
r63d1 l1298134
r58d2 l451993
r35d1 l920776
r38d1 l805191
r42d1 l1002036
r29d2 l1356856
r42d2 l973067
r39d1 l762498
r39d1 l767465
r62d2 l684996
r49d2 l1246401
r34d1 l872357
r58d2 l442675
r57d1 l463893
r29d1 l3165
r39d1 l776624
r46d1 l1077484
r11d1 l1815547
r47d2 l1117408
r63d1 l679089
r47d2 l1117407
r22d2 l1994306
r45d2 l1111764
r14d1 l1868466
r45d2 l1069145
r29d1 l12573
r8d2 l1604024
r7d1 l1739939
r45d2 l1199593
r45d2 l1199596
r14d1 l1884600
r34d1 l866772
r14d2 l1894873
r63d2 l1340246
r54d2 l354750
r50d2 l1289874
r35d1 l919655
r66d1 l620660
r22d1 l1966235
r57d1 l489514
r46d1 l1096208
r67d1 l579794
r62d2 l702122
r67d1 l593036
r29d2 l1352617
r21d2 l1936895
r35d1 l915372
r66d2 l647655
r50d2 l1230643
r59d2 l273069
r67d1 l591887
r69d2 l191701
r58d1 l283940
r50d1 l1221031
r11d1 l1818281
r45d2 l1065820
r5d1 l1628950
r55d1 l415927
r7d2 l1770765
r39d1 l761146
r7d2 l1770830
r67d2 l570088
r55d2 l404712
r54d1 l368388
r54d2 l396830
r34d2 l847034
r34d1 l856486
r38d1 l807452
r46d1 l1087865
r22d1 l1981288
r49d2 l1276218
r11d1 l1845417
r39d2 l756082
r42d2 l957809
r10d1 l1580673
r13d1 l1514161
r68d2 l548912
r38d1 l810336
r38d1 l810337
r63d1 l1301153
r22d1 l1958981
r14d2 l1489304
r29d1 l185211
r26d1 l33418
r54d1 l379697
r29d1 l7485
r49d2 l1275544
r47d2 l1127571
r25d1 l95849
r49d2 l1275092
r34d2 l891681
r41d2 l1034657
r18d1 l1422106
r19d1 l1398549
r29d2 l1346036
r58d2 l444149
r28d1 l162246
r35d2 l835703
r42d1 l975191
r41d1 l1027873
r55d1 l422037
r14d2 l1891758
r62d1 l718432
r47d1 l1136358
r4d1 l1651891
r47d1 l1138021
r39d1 l759423
r47d1 l1156964
r19d1 l1380861
r34d1 l878276
r21d2 l1369269
r39d1 l782472
r11d2 l1789713
r57d1 l485320
r19d1 l1387667
r4d1 l1657879
r55d1 l416161
r14d2 l1560022
r47d2 l1133417
r45d2 l1201652
r13d1 l1524306
r26d2 l48529
r7d2 l1772994
r13d1 l1521366
r4d1 l1663052
r57d1 l468124
r19d1 l1377868
r13d2 l1547283
r63d1 l674421
r42d1 l992922
r26d2 l59821
r46d1 l1080132
r63d2 l664960
r50d2 l1287431
r47d2 l1126226
r38d1 l815870
r29d2 l1346051
r42d1 l999260
r38d2 l793295
r29d1 l176440
r14d1 l1880140
r26d2 l50166
r25d1 l81938
r11d2 l1813419
r34d2 l896365
r59d1 l229616
r11d2 l1781389
r5d2 l1686894
r13d2 l1534945
r18d1 l1428757
r19d1 l1383109
r21d2 l1941193
r39d2 l830867
r25d2 l71956
r35d1 l911803
r47d1 l1137229
r11d2 l1782133
r68d2 l524571
r26d2 l16863
r21d1 l1918208
r67d2 l659512
r55d2 l313831
r19d2 l1470535
r47d1 l1151759
r69d1 l198700
r42d2 l1060220
r57d1 l484589
r47d2 l1125429
r62d2 l715404
r28d1 l160603
r38d2 l786750
r54d2 l341211
r59d2 l264876
r55d2 l320906
r25d2 l117889
r21d1 l1922478
r68d2 l534742
r55d1 l410257
r29d2 l1344762
r69d1 l220394
r63d1 l673615
r14d1 l1862311
r18d2 l1447719
r38d1 l802714
r54d2 l344598
r54d2 l355341
